2024-04-O-s0	2024-04-O-s1	2024-04-O-s4	2024-04-O-s8	2024-05-O-s1	2024-05-O-s4	2024-06-O-s1	2024-06-O-s4	2024-06-O-s8	2024-07-O-s1	2024-07-O-s4	2024-07-O-s8	2024-08-O-s1	2024-08-O-s4	2024-09-O-s1	2024-09-O-s4	2024-10-O-s1	2024-11-O-s0	2024-11-O-s1	2024-11-O-s4	2024-11-O-s8	2024-12-O-s1	2025-01-O-s1	2025-02-O-s1	2025-03-O-s1	2025-03-O-s4	2025-03-O-s8	2025-04-O-s4	2025-05-O-s1	2025-05-O-s4	2025-05-O-s8	2025-07-O-s4	2025-10-O-s4	2025-12-O-s4	2025-12-O-s8	2026-01-O-s4	2026-01-O-s8	2026-02-O-s4	2026-02-O-s8	2024-07-I-hm	2024-07-I-mm	2024-07-I-og	2024-09-I-hm	2024-09-I-mm	2024-09-I-og	2024-11-I-hm	2024-11-I-mm	2024-11-I-og	2024-12-I-hm	2024-12-I-mm	2024-12-I-og	2025-01-I-hm	2025-01-I-og	2025-03-I-hm	2025-03-I-mm	2025-04-I-hm	2025-04-I-mm	2025-04-I-og	2025-05-I-hm	2025-05-I-mm	2025-05-I-og	2025-06-I-hm	2025-07-I-hm	2025-10-I-hm	2025-10-I-mm	2025-10-I-og	2025-12-I-hm	2024-06-M-s0	2024-10-M-s4	2024-11-M-s1	2024-11-M-s4	2024-11-M-s8	2025-01-M-s0	2025-02-M-s1	2025-02-M-s8	2025-03-M-s4	2025-04-M-s8	2025-05-M-s4	2025-06-M-s4	2025-07-M-s4	2025-09-M-s0	2025-10-M-s1
Podivirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0399459080784799	0	0.026926680899149	0.0490363618916173	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053870196475205	0.0192924510045208	0.0310855113266153	0.006960516733344	0.0078272272720776	0	0	0	0	0	0.0166333852550214	0.0667991708576847	0.031925279913444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283635424666818	0.044687367946041	0.0297149058410908	0.00329843256764507	0	0	0.00405938270123518	0.0329534034296607	0.153545294880106	0	0	0.0162108083603788	0	0	0	0	0	0.0542030241605615	0.0157371834104277
Polarella	3.47824486898119e-05	0.153850585641505	0.0812592416491697	0.0721159461516343	0.012548399083751	0.0147868665802198	0.0412947904159177	0.0219335799703905	0.00528022288069503	0.0177880067258436	0.0072141504932943	0.00158934293564212	0.00527956910460693	0.00661301704400601	0.00277318065399276	0.00193855378931702	0.000691532201612418	0.00041364272704621	0.00476656026086053	0.00228591964155671	0.00346157380016654	0.000507221779019264	0.00112910784601748	0.0209009592837384	0.180883223984724	0.128933835603864	0.0396462615348109	0.0496404587142925	0.137127263532416	0.0543984613049804	0.308185121524319	0.0071441294873207	0.00270280022883026	0.00278495949640669	0.00258771109496546	0.0348756722814037	0.0146061424904039	0.672256247627879	0.211945874830073	0.0140644513442818	0.0139395760452981	0.0235036557713364	0.00298297663344577	0.000692950141450308	0.00142446227881221	0.0496867464332153	0.0656032118150426	0.0345582737132364	0.00461902228729771	0.000251370847234636	0.00886266052848864	0.019947722642214	0.00636854340291772	0.0112553768668235	0.0468371117959435	0.0471667291769134	0.0647588066687164	0.0691225338352501	0.011310999689677	0.0732892568609695	0.125867332876779	0.00405479530997382	0.210825959229532	0.00931544697049439	0.00455570801720315	0.0012062827301478	0.00305247311840347	0.000263605528972224	0.00726392137234549	0.0014002427923638	0.00127119516726661	0.00151102994724351	0.00348979814892329	0.00589985411710485	0.0149275547148236	0.0993006507273807	0.0222493431201131	0.0315438547751428	0.0328543723798086	0.00871051597112158	0.000267192570560269	0.00188030707632787
Polaribacter	0.00191686441837406	0.0106315412195011	0.00308081120320517	0.0145605108553336	0.022146359066953	0.0222155792502738	0.0094325118836884	0.00481550636739596	0.0291035409072192	0.00149690861875364	0.00699080039420098	0.00413781237762927	0.00148646315551982	0.000576603938043536	0.00321133501434333	0.00163731285284691	0.000793240042581781	0.00722921518308592	0.00974792411686105	0.00363540217648606	0.00256986230543458	0.0078705111984149	0.0408877523199183	0.0284300545583798	0.012662712429488	0.0267830693402657	0.0207140974263239	0.0171330735375062	0.00378438816587314	0.00736314679716833	0.00413069192109595	0.00483566214869026	0.00178426093548131	0.00288322780581426	0.00150390126460394	0.00612087512137385	0.00654755069265728	0.00550945984217263	0.00266368276934998	0.00753885271373747	0.00993539063304226	0.00405874961585577	0.00126984214196209	0.00228708055235719	0.00208180423157923	0.0061564056232121	0.00802488906329094	0.00597959663937832	0.00581435497489252	0.0052915296102087	0.0101960018022544	0.00916091532051492	0.0156729341268553	0.0458981366788806	0.0521724500527067	0.0113078492093676	0.00961531792617159	0.00553489193641859	0.0554671403203853	0.0156813800182719	0.00907496048517541	0.0156108664532204	0.00153034132696687	0.00168181625580984	0.00171327133678879	0.00189498295639064	0.00263624121379615	0.101255699173399	0.00010496353637412	0.00295121938276427	0.00162134861468714	0.00189750521066684	0.0379646926415446	0.0191969528038262	0.00818168053272127	0.00841415195322112	0.0350898203493525	0.0170864116773589	0.0167121317921124	0.00368413963850601	0.306075649677076	0.00184180994300356
Polyangium	0.0525400115999923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polycladidibacter	0.0078087567793045	0	0	0	0.073419432095721	0	0.053787168914395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113904582591109	0.148257929791157	0	0.054938126416663	0.0225208593435672	0.00382387363620477	0	0	0	0	0	0.00208754112127321	0	0.00439152856196431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00835745252932915	0.035166848561799	0.00188087050295832	0	0	0	0	0	0	0.0884274287191617	0	0	0.0111117766198475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polydora	0	0	0	0	0.0692684580177478	0	0.0369601258009817	0	0	0	0.00689006534860914	0	0	0	0.00496785229582184	0	0	0	0.0545344442914875	0	0	0.0580636011652844	0	0.046612782769306	0.0242376419388832	0	0	0.00834780975836042	0.108336778419841	0.0196900117796754	0	0	0	0	0	0	0	0.0194433344857914	0	0	0.00164546504283692	0	0.097595343610646	0.00673535256121232	0	0.035823197828287	0.100101992214798	0	0.086571930567392	0	0.103230881494992	0.00585206973517828	0	0	0	0.0061441135476028	0.0527124131519263	0	0.00589033438405934	0	0	0	0	0.0137215513361628	0	0.0124577071228608	0	0	0	0	0	0	0.0764613890668222	0	0	0.356594045732142	0	0	0.0354691578867818	0	0.015426907027234	0.0729782152828681
Polynucleobacter	0.00098255860468615	0.0106175763596219	0.0174030674681766	0.0367682487642681	0.00653780518689769	0.0158019149701497	0.0294973680008478	0	0.00286219780814134	0.00779650410378869	0.0460427411930409	0	0	0	0.0116482444681953	0.011477836297797	0.00573841324967321	0.025152111925759	0.00288423480971414	0.00656384133066621	0.00702215989892774	0	0.0113538456599488	0.0143597733746866	0.0210518627080973	0.00560706643857354	0	0.00270629294349156	0.00186214526922915	0	0	0.00101955712112155	0.00118669898477911	0.002072103954128	0.000533538555577234	0.0071167599891903	0.00238292063883311	0	0.00165435679404984	0.00200043283830136	0.0021346685513226	0.00352221556847626	0.00770406391477036	0.0166221711871726	0.0208937258648307	0.00816340576469088	0.00909851692570256	0.00364850112523508	0.0131411685762665	0.0118100290539483	0.00990382403631361	0.0152312267870822	0.0198766542822298	0.00628935907769607	0.011955814971332	0.0151401510603937	0.00852857361245824	0	0.0242416776821739	0	0	0.027600859639394	0.00162530171242448	0	0.00987265362848218	0.0131034928494923	0.0172802175085402	0.0277227029410634	0.00570185463455941	0.00201913972582874	0.010606627449952	0.0164846656961525	0.00192977027911645	0.00247613633780027	0	0	0.00115288428801115	0.020468678492652	0.00117805169592929	0.00653653349945479	0.00736816643835302	0.00577649335588128
Polyplax	0	0.208257828007033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106915880212325	0.623533284124769	0.966878235124162	0	0.0314160201802773	0	0	0	0	0	0.0108280840271738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00196711078166968	0	0	0.014673250847886	0.0623145735741397	0	0.0134341751539591	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00380344734209307	0	0	0	0	0.0214776678575653	0	0	0	0	0	0
Pontibacter	0.0024412348421394	0	0	0	0.000202031436489357	0	0	0	0.000102094501423984	0	0	0	0	0	0.000658268467519459	0.00582046262271972	0	0	0	0	0.000904144509693431	0	0	0	5.21495342860508e-05	0	0	0.000107283829245179	0	9.21455596565223e-05	0	0	0.000969666857972938	0	0	2.37358286218369e-05	0.00026842455918576	7.45500444794557e-05	0	0	0	0	0.00149462816874355	0.000393066215677505	0.000255177506822679	0	0	0	0	0	0.000132765127143128	0	0	0.0031954121783962	0.00336064031548566	0.0709836005443938	0.0654003258007006	0.0258482328161769	0.0238051420449053	0.0130798764760222	0.00621008577398214	0.0138670440426991	0.00126409460729792	0.000487639107142531	0.000270700825074143	0.000835611060761736	0.000232680360697862	0.00700361962135889	0	0	0	0	0.000815590035771351	0	0	0	0	0	0.00259235034825416	0.000135110005852041	0.0370726654638324	0.000770961347131424
Ponticaulis	0.00696776472751525	0	0	0	0.0870011769796215	0.065726491224995	0	0	0	0	0	0	0	0	0.0382579585930622	0.0240031913577118	0.0520789528010273	0.0669781364556729	0.00769523794379305	0	0	0.0131533009091052	0.00395374522706918	0	0	0	0.0115536784506361	0	0	0	0	0	0.00584767973837425	0	0.0017520215197959	0.00564206250078005	0.0257589534188834	0	0.00414326229435393	0	0.0083748650620068	0.00741690003327215	0.0240110912290422	0.0209212817509235	0.0087961742419478	0.0319102705222758	0.0490907273473725	0.109509473770263	0.116679867117751	0.132010363747664	0.0715001909824064	0.0429512659335312	0.0510110637121789	0	0	0	0	0	0	0	0	0	0	0.0279124345958444	0.0619949119824389	0.0607084343187189	0.00772069436410519	0	0	0.0250262971738446	0.218613246160488	0.106601924851913	0.107444846298388	0	0	0	0	0	0	0	0	0.0065648283392594
Pontiella	0	0	0	0	8.06793131295101e-05	8.03098169699024e-05	0	0	0	0	0.000267767816399333	0	0	0	0	0	0	0.00042028277744312	0	0	4.73843418955591e-05	0	0.000189569261624335	0.000322312575722374	0.000390299795759747	6.88793863418062e-05	0	0.000343736418334394	0.000121610875162355	0	0	5.42966029791158e-05	1.20314509387754e-05	0.00020693179999866	2.14779688060635e-05	0.000207484656370381	5.61849027750094e-05	0	0	0.000917915408991728	0.000644355311511867	0.000865593896858712	0.000162987082659312	0.000342336411282256	0.000535905077777967	0.000404285618088294	0	0.000232695196743189	0.000780451957427977	0.0025736353913268	0.000764794877903468	0.00131274874386835	0.00167652860172842	0.0051534118386799	0.000793464411545718	0.000479951668890566	0.00261442841037097	0.00354328856881341	0.00490179799143546	0.00135704857273359	0	0.00256717496017948	0.000344138272655174	0.000332558562432705	0.00103854472212922	0.000780905220954235	0.00156524014546803	0.171919986519716	0	0.000250688220700656	0.00013691110137426	0.000636363649621066	0.001707282260998	0.000187961293731063	0	0	0	0.000104116628151317	6.31521199078153e-05	0.000496730210283912	0.00696135274546811	4.85425683895796e-05
Pontimicrobium	0.0111081512868802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0717506779076647	0.0212073116713731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0085791972197522	0.0555483483133837	0	0.244015864510892	0	0	0.00296611931226637	0	0.0069560692627691	0.014263952655832	0	0.0173276286681975	0	0	0.0294909402120628	0	0	0	0	0.0300043518374214	0.0211916857533359	0.054143505278331	0.00198236363353001	0	0	0	0.00259801133306127	0	0	0	0	0	0	0	0	0	0.0215440468194237	0.00236718996480992
Pontixanthobacter	0.00244373001872371	0.00356374285351506	0	0	0	0	0.000604482799827332	0	0.000584058022111424	0	0	0	0	0	0	0	0	0.000661443181570503	0	0	0.00401645130315782	0	0	0	0	0	0	0.000207281814757725	0	0.00251106799396178	0.00043596259579728	0	0	0	0	0	0.000881305253816183	0.000693711035021945	0.000473181358673419	0	0	0	0	0	0.0010980685322864	0.00960610450237641	0	0.000632988367188162	0	0	0.000673777021189211	0	0	0.000953196983992358	0.000617053315226485	0.0014975546592312	0.000883959319777882	0	0	0	0	0	0.00400082632236875	0	0	0.000284309858160648	0	0.0966763619852562	0	0	0	0	0.0106581927012019	0	0.00216442709913233	0	0.00306570930180746	0	0	0.000234539122142605	0.00158107977496684	0.000427677363285047
Porites	0	0.00238599610826446	0	0	0	0.00708198278944177	0	0.0264500773997121	0.0170237193293677	0	0	0.0165319799419221	0	0	0.00436620210309046	0	0.00975415686239739	0	0.00190831729720924	0	0	0	0	0	0	0	0.015121307567518	0.00198044652361636	0.0032833969612254	0	0.00382235520519221	0.0176994016796901	0.00126719226756575	0.000502590246005387	0.0029084672608108	0.00338364929849267	0.00300423476224736	0.00172806309225707	0.000760585811948476	0	0	0	0	0.00626835250908186	0.000717975461334161	0	0	0	0	0	0.00410893075893799	0	0	0.0641438995800444	0.0975046592286496	0	0	0	0	0	0	0.00141129000392053	0.0221739928985513	0	0	0.00139187327443226	0	0	0	0.00122725904810937	0	0.00138665192982083	0	0.00417612158315059	0.0334348914130479	0	0.0104869304946236	0.00894585034050667	0	0.00121432575576625	0	0
Porphyridium	0	0	0	0	4.54424774389436	0.0232520379280065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0140626597726415	0.0162822297571313	0.0579334948313755	0.00238081661390272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Portibacter	0	0	0	0	0	0	0	0	0.00802231639360201	0.00747364056117374	0.0216693531196841	0	0	0	0	0	0	0	0.00193042486671534	0.00150838182055792	0.00336067534299291	0	0.000312539313569633	0	0.00188427538071925	0.00492021116575706	0.00347355296963039	0.00339820607805969	0.0144137271046416	0.00705616489101692	0.0172406834557508	0.000450644826290225	0.000728591230770111	7.12257313715268e-05	0.000200590013503252	0.00125433515793082	0	0	0	0	0	0.00248700220698044	0.0105236613412882	0.00225197128001466	0.00407553624268567	0	0	0.0240641268147671	0	0	0.000572672496650721	0.00128133707397745	0	0.0174154298233847	0.00688713269167846	0.0232458706030612	0.021336236830392	0.0164757056676484	0.144404610423514	0.0618665007524874	0.0100513138906966	0.0803142297281671	0.0232781507691173	0	0.000830125858803258	0.000747059918295547	0	0.000700067805168032	0	0.000252986966092603	0	0	0.000892855146627147	0	0	0	0	0	0	0	0.0145925000391832	0.00494323852380215
Porticoccus	0.0594785291944352	0.00207588359994809	0.0024486819872306	0.00399590208560536	0.00178041772331468	0.00404389374610884	0.00244643982176274	0.00101661422770633	0.00197823895472952	0.0030213282520614	0.0248547075324529	0.0187656238357848	0	0	1.51001249160324e-05	0	0	0.00423716003876762	0	0	0.00227565082651585	0.00168429458572201	0.00555804365421602	0.018861061038886	0.0298052709931869	0.0666455006881903	0.0207757442530441	0.00382835645722826	0.000101259785952088	8.01163503078504e-05	0.000204037012954802	5.35260703446277e-06	0	0.000585601375118887	0.00111146150178537	0.00574085430080998	0.00139093862632014	9.31334612747667e-05	0.00111061698647279	0	6.68201074690637e-05	0.000159506912110924	0	3.75918352712001e-05	6.25000747616728e-05	0	0	0.000188017052415442	0.0185648610621802	0.0259461288092236	0.00526053214662915	0.23805449796661	0.176900389304857	0.0446594611534784	0.0340361205852375	0.0124644969931888	0.0117959629990718	0.00497385985053429	0.0317578082986943	0.00496086133023765	0.00454601703568754	0.0124751162888909	0.000146555552099315	0.000328940838530404	0.000329737941562797	0.000393682979299165	0.233085202808633	0.0130291007600231	0	3.13653383177832e-05	0.000408944631429378	0.000299594418975089	0.0475527906571553	0.00901353169271038	0.00417048460412679	0.000222106192093044	0.00396156047798496	0.00869080836680585	0.0141470291060486	0.00445880526404073	5.49575689224174e-05	3.26697612609666e-05
Poseidonocella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057041332622085	0.00322971329026757	0	0	0.0109667438284186	0.0113354512489124	0.070804727548578	0	0	0	0	0.00199720912613938	0.0054821808811319	0.00114834150614096	0.00120541091879151	0.00623094145872105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0796180499258723	0.00716953694582335	0	0.0140314999273663	0	0.0176123725719333	0	0	0.0975261075536081	0.00384130713247068	0	0	0	0	0.0086321262274483	0	0	0	0	0	0	0	0.0072554628228254	0	0	0	0	0	0
Prasinoderma	0	0	0	0	0	0	0	0	0	0	0	0.0104717658818437	0	0	0.0036906646059155	0.0395743890032107	0.029360560414547	0	0.0640851178968207	0.0739834439952047	0.059451846331477	0.00369810662685167	0.00919687095994697	0	0	0	0	0	0	0	0	0	0.0160024416357001	0	0.00624382835583453	0	0.00465205387105473	0	0.00165245067463111	0	0	0	0	0.00828386128887359	0.0131901932780922	0.012634242827637	0	0	0	0	0.00455822597333807	0	0	0	0	0	0	0	0	0	0	0	0.0113377053101004	0.0047512221241695	0.0194104241411127	0.00424303030280583	0	0	0	0.0055473019571306	0.0226668409095789	0.0351005628539185	0	0.0129186085456663	0	0	0	0	0	0.00305725769699352	0.00635511644086965	0.0598575441369538
Prasinovirus	0.04052601799532	0.00569971842143702	0.0094415053588443	0.0164469189769389	0.00066250514539792	0.00137757707531286	0.000362957746902526	2.2280646111633e-05	0.000711762927908533	0.000359672901576027	0.00361466073712552	0.00476386098531175	4.8189918983898e-05	0	0.00115474072154095	0.00130926765194343	0.00396158105048394	0.0896163643370266	0.00115386224067338	0.00335971674089229	0.00303172156822485	0.00177599163496443	0.0165664940934026	0.0119340150368528	0.0019107879797132	0.00893682057732515	0.00948354536170591	0.00229391268455837	0.000294618506854831	0.00117569433659694	0.000279022829908026	0.000391437994980927	0.000611021542222813	0.00214441096100352	0.00106359429455117	0.000628894743537413	0.00071285484311189	0.000126436355107869	0.000162559945381108	9.38894936080353e-05	0.000363611183196747	0.000406799924745139	0.0012644333886037	0.00365177828348801	0.00349628404201005	0.00107777296736747	0.00157751962693022	0.00328821861167087	0.361293903514748	0.857399278372319	0.100716574804684	0.223235324348687	0.293663656388176	0.00900030364856065	0.00156154742903177	0.00462416912726964	0.00317443894383558	0.0006916335849811	0.0851598443831971	0.00480624719811235	0.00108665014318921	0.0291026297423672	0.000512861404020989	0.0348083570767435	0.0497451649654204	0.038245406748031	0.196092645971644	0.00382717893194089	0.00047387725297043	0.0198211715099339	0.102939792945976	0.0996146484767426	0.24186324125467	0.0183243094634284	0.00177887104593918	0.00058678696475515	0.000497411207382634	0.00293891924812586	0.00446784736984088	0.000380373135801697	0.000669154900171653	0.00235735903414894
Primorskyibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00737782862887933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00322391686956928	0	0	0	0	0	0	0	0	0	0.00714875109429513	0.0179349941892993	0.00441710276173598	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013860136261785	0	0	0.00289986089101952	0.027986963989475	0	0.000662044115332377	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00462476737866233	0	0.039054535744427	0
Proboscia	0	0.0893797036657515	0	0	0.0672462383058943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035466655611357	0	0	0	0	0	0.0161697501125693	0	0	0	0	0	0	0	0	0	0	0.00984465145915943	0.0247774605096795	0.0930550862285072	0	0	0	0	0	0	0	0	0	0	0	0.00308289907350383	0.00896570198266237	0	0	0	0	0	0	0	0.0199127069365235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131797600371412	0	0	0
Prochlorococcus	6.54669974222559e-05	0.000116654383434471	0.000129974933197406	9.85417202448855e-06	0.000117447802451334	3.48480422065004e-05	0.000453018448577302	0	0.000335860479670041	0.000307270462418724	0.000136822013261789	0.00110179993205546	6.24323127249176e-05	0.00205779667347746	0.0718606860795784	0.661623925170245	0.119841061270739	0.00858663221145695	0.00263833017521516	0.00353878325573928	0.00399664093092605	0.000446250426670995	0.00162347737168177	0.000552592230851839	0.000126326784259065	0.000114732746045061	6.08169319379656e-05	0.000115816637351608	8.23489758207859e-05	8.98420869141213e-05	1.10824470887462e-05	0.000118435576860735	0.00653658918705705	0.000282616676706339	0.000643559413682773	0.000364697229366281	0.000615919182066575	3.44923024457143e-05	0.000302384913729874	0.000760864942672449	0.00109420943064162	0.00141968436492479	0.0579851145108936	0.317123183411222	0.433328103237765	0.000763601540765051	0.000739531415174931	0.00148590894696091	0.000919132469203684	0.000763907601492415	0.000923407240785984	0.000523897815590401	0.00187220429426323	7.14788026747386e-05	0.00021442774832659	0.000331721755467592	0.000326950057773225	3.39611801063932e-06	0.000675694016222615	0.000124955342665956	0	0.000648092728207276	0.0012731500603098	0.0071097459419384	0.0064024253444233	0.00897354669284288	0.000534986853927735	0.000211269463692058	0.00194595093053852	0.00211344610406733	0.0110563266036315	0.00548405227304542	0.000503704429111108	0.000657010610213958	0.000327335071886104	0.000100687261538169	0.000110519652729582	0.000409711075324681	0.000821558970962979	0.00186253335640186	0.0214487695207886	0.0111432283811343
Prosthecobacter	0	0	0	0	0.0160523917050083	0	0	0	0	0	0	0	0	0	0.0030902708724221	0	0.0421220926094839	0	0	0	0	0	0	0	0	0	0	0	0.00544036150420745	0	0	0	0.000941885506070857	0	0	0	0	0	0	0	0	0	0.270125239360728	0.0324152466850502	0.0260151025335922	0	0	0	0	0	0	0	0	0.000490398881306095	0.00159507695344469	0.0335184405516635	0.0250554562105137	0.0136788570755188	0	0	0	0.0216153216647423	0.0190079504772715	0.00140610738557193	0.014633701639376	0.013062864830498	0.00547604172124717	0	0	0	0.0497679365983347	0.0261661046503405	0	0	0	0	0	0	0	0	0	0.00653353784030996
Prosthecochloris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0943350155208845	0.0742175696937179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0172768388781778	0.0198464052553039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prymnesiovirus	0.00233567868240061	0.000563358020458356	0.000797885759399539	0	0	0.00139668045017343	0	0	0.000593340289059091	0	0.0044986182157526	0.00208299258363957	0	0	0	0	0.00054927536664042	0.0189336078606696	0.0109567191916233	0.00359965090367104	0.00594733282406931	0.00210224982464892	0.00844160378877587	0.00238799339732203	0.00122963281119592	0.000670568548122071	0.00361733097328442	0.000431430533990112	0	0.000137445984244678	0	0.000429893371430428	0.000250924408382136	0.0106417413816915	0.00376615384869351	0.00196224697081503	0.00102848845152324	0.00010373329821201	0.000876456318020682	0.000513561331471458	0.000762126694037811	0.00221831931447837	0.000286516405882331	0.00122067951733345	0.00152093606860145	0.00124921562526328	0.00287608982170962	0.00370125201893676	0.125695924881257	0.210605920160916	0.144362051830112	0.0244402051978384	0.0260111101729213	9.25779905102012e-05	0.000208676053759109	0.000298971225883173	0.000753186738796989	0.000242441010233558	0.00456092294298688	0.000381634998091683	0	0.00189272871215413	0.00159720381443618	0.0163684300388474	0.0232258448556977	0.0209530623158364	0.0407773660499837	0.00506467435946955	0.0018742481616296	0.0945935864041276	0.149641127109528	0.0990839220178123	0.0426444471974426	0.0289962888655966	0.00501055449500522	0.000448725163191434	0.00933538414217683	0.000805989095772578	0.00273797707316562	0.00022445667465729	0.0369796764597493	0.00789741666168032
Prymnesium	0.000606107119989644	0.0051573630315295	0.0022825508320836	0.000524292283532929	0.000911218886831654	0.00207888573228494	0.00711219417888238	0	0.00292461851529473	0.00164032684707886	0.002346870055563	0.000556101930189331	0	0	0.000313480569264631	0	0.00146991787556689	0.0015095387005482	0.00177983115079563	0.00602231789267949	0.00454374781133578	0.00589171665322688	0.00454485716416094	0.00216556542367219	0.00758091802111682	0.00930720531484273	0.00699593090358036	0.00238523102752534	0.00281694465754355	0.0024531211440314	0.00855848298471238	0.00692238134283779	0.00725794214005579	0.0135521153209808	0.0175767490905126	0.00401864239678431	0.00816790363395578	0.00174131594382224	0.00209488560037874	0.00112441691069186	0	0.00102018426286252	0	0.00100529880640597	0.000560136777700163	0.00699761224326086	0	0.00950956719286664	0.00699800304561492	0.00841072021325551	0.0111249745550768	0.0477837071930116	0.0219681311685696	0.0104347811931097	0.0121356580889799	0.0111959471860272	0.0023361862020239	0	0.0346722768749057	0.00631146591753115	0	0.00459114026936241	0	0.00504619258408089	0.00686949345053354	0.00430535336501582	0.0270318616494101	0.0010501994687941	0.00337162359006044	0.0080218665621684	0.0109009545347691	0.0153201580417175	0.00882071450074804	0.0239401453303529	0.00677726475462574	0	0.0316421612953907	0.000374088527631546	0.0848700575893136	0.0174667151966561	0.00406076931607013	0.00436778247304705
Psammodictyon	0	0	0	0	0.0180276483165336	0.0069317015363699	0	0	0	0	0	0	0	0	0.0279099145012398	0	0.0170479056777722	0	0.0284593018071388	0	0.0391470902247334	0	0	0.00315085840977374	0.0136329096709944	0.0179825706425975	0.083182986942479	0.0160792176343656	0.0015298256364589	0.00294992122524121	0	0	0.0121498020824286	0.0474016221206997	0.0105980486756766	0.00768911928042253	0.0118439982570727	0	0.00524157855076147	0	0	0	0	0.00284033611517273	0.00167470117044897	0	0	0.0099955237848608	0.0428477551759019	0.0792301289303357	0.0835833739104325	0.066545967733988	0.0313436863076701	0.0599865232744978	0.0227739877547593	0	0	0	0.0025972652301706	0	0	0.0212543030997783	0	0.0127861864749414	0.0187804379765512	0.00788731056399803	0.00571183119114757	0.0215424853040501	0	0.00166902662482957	0.00393774414927223	0	0.117408581746273	0.013604599580357	0	0	0.0073501919193563	0	0	0	0.0773139627677084	0.0375091447484131
Psammoneis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0547407309340548	0.0087068469115474	0.192613022750099	0	0	0	0	0	0.35606547316617	0.155799663987545	0.73418793878604	0.411642344230263	0.202338684793026	0.115248380678597	0.183009211932377	0	0.044320837723573	0.278295930717768	0.429732323316975	10.1940853659705	11.11897291945	0.00102220581777072	2.0971271633364	0	0	0	0	0	0	0.0040975922684228	0	0.0374388949620838	0.00387885399996352	0	0.0082826238025333	0	0.0126879596740681	0.0491167223399925	0.121649712439003	0.0863730413762131	0.125381841623873	0.0609551042509712	0.0876888518458609	0.027082614069222	0	0.240628421856831	0	0.0201737817383428	0.0311720054347778	0.0210905410575799	0.00068754557952308	0	0.0171038504772987	0.0180913320613284	0	0.0193207612765998	0	0	0	0	0.0439518411410353	0	0.0185274293403	0	0.00202611326947552	0.00782863785815669
Pseudaestuariivita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000672510455097034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258193095476055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051346012474089	0.000492260449800724	0.00273936454212192	0	0.105952552539941	0	0	0	0	0	0	0	0	0	0	0	0	0.00694168575176736	0.0060999992546284
